#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-05-09 16:12:17.141
#Sample rate: 160000Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: 0 V
#Channel 2: Range: 100 mV/div Offset: 0 V

Time (s),Channel 1 (V),Channel 2 (V)
0.018769791666666667,0.13374540214024647,0.19769632183637467
0.018776041666666667,0.13010572971084947,0.19703037661046557
0.018782291666666666,0.12745869521674258,0.19669740399751101
0.018788541666666665,0.12448078141087231,0.19569848615864735
0.018794791666666668,0.12150286760500205,0.19503254093273825
0.018801041666666667,0.11819407448736842,0.19436659570682913
0.018807291666666667,0.11521616068149816,0.19370065048092003
0.018813541666666666,0.11157648825210116,0.1923687600291018
0.018819791666666665,0.1085985744462309,0.19170281480319271
0.018826041666666668,0.10528978132859727,0.19103686957728361
0.018832291666666667,0.10131922958743693,0.19003795173841992
0.018838541666666667,0.0980104364698033,0.18903903389955626
0.018844791666666666,0.09470164335216967,0.18837308867364716
0.018851041666666665,0.091392850234536041,0.1867082256088744
0.018857291666666668,0.087753177805139054,0.18570930777001074
0.018863541666666667,0.084113505375742068,0.18404444470523795
0.018869791666666667,0.080473832946345067,0.18271255425341973
0.018876041666666666,0.07683416051694808,0.18204660902751063
0.018882291666666665,0.073525367399314451,0.18038174596273787
0.018888541666666668,0.070216574281680835,0.17904985551091965
0.018894791666666667,0.06591514322875712,0.17738499244614686
0.018901041666666667,0.06260635011112349,0.175054184155465
0.018907291666666666,0.058966677681726497,0.17372229370364678
0.018913541666666665,0.05532700525232951,0.17139148541296489
0.018919791666666668,0.051025574199405795,0.16872770450932847
0.018926041666666667,0.047716781081772165,0.16639689621864659
0.018932291666666667,0.043746229340611814,0.16273419747614648
0.018938541666666666,0.039444798287688099,0.1597374439595555
0.018944791666666665,0.035805125858291105,0.15474285476523719
0.018951041666666668,0.032165453428894118,0.15008123818387342
