#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Alan
#Serial Number: SN:210321A3716A
#Date Time: 2024-03-14 16:08:24.454
#Sample rate: 1.51515e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 50 mV/div Offset: 0 V
#Math 1: Function: C2*-1

Time (s),Channel 1 (V),Math 1 (V)
0.00034716,0.061282832864070033,-0.34154049063274211
0.00034781999999999999,0.060951953552306676,-0.39781286222206175
0.00034847999999999997,0.060951953552306676,-0.41812419161228959
0.00034913999999999995,0.05929755699349061,-0.46573927526476916
0.00034979999999999994,0.059628436305253073,-0.40214150619049988
0.00035045999999999992,0.060290194928779649,-0.36951019012093944
0.0003511199999999999,0.059959315617016735,-0.27161624191233025
0.00035178000000000032,0.05995931561701643,-0.27527894065479536
0.00035244000000000031,0.059628436305253378,-0.29625621527088625
0.00035310000000000029,0.059959315617016132,-0.21600981554888865
0.00035376000000000027,0.058966677681726198,-0.24564437810184744
0.00035442000000000026,0.058304919058199775,-0.28293731075274053
0.00035508000000000024,0.057643160434673046,-0.35019777856956052
0.00035574000000000022,0.057974039746436411,-0.32522483259796892
0.00035640000000000021,0.057312281122909682,-0.33188428485706001
0.00035706000000000019,0.056981401811146318,-0.28160542030092234
0.00035772000000000017,0.057312281122909682,-0.19203578741614727
0.00035838000000000016,0.056981401811146318,-0.19936118490114746
0.00035904000000000014,0.056319643187619596,-0.23598817232614841
0.00035970000000000012,0.055988763875856232,-0.2652897622661492
0.00036036000000000011,0.055657884564092867,-0.22866277484114822
0.00036102000000000009,0.05532700525232951,-0.2875989273341043
0.00036168000000000007,0.055657884564092867,-0.24797518639251237
0.00036234000000000006,0.05532700525232951,-0.23732006277796663
0.00036300000000000004,0.05532700525232951,-0.16173527963728282
0.00036366000000000002,0.054996125940566146,-0.19436659570682913
0.00036432000000000001,0.054996125940566146,-0.19736334922342014
0.00036497999999999999,0.05400348800527606,-0.2316595283577392
0.00036563999999999998,0.054334367317039417,-0.28127244768796777
0.00036629999999999996,0.054334367317039417,-0.25430166603866117
0.00036695999999999994,0.054003488005276212,-0.25796436478114732
0.00036761999999999993,0.054334367317039264,-0.17172445802595868
0.00036827999999999991,0.054003488005276212,-0.18637525299591318
0.00036894000000000033,0.052679970758222304,-0.30724431149842635
0.00036960000000000031,0.052018212134695881,-0.31456970898340969
0.00037026000000000029,0.052018212134695881,-0.28493514643041001
0.00037092000000000028,0.052018212134696033,-0.15773960828183242
0.00037158000000000026,0.052349091446459245,-0.16706284144455569
0.00037224000000000024,0.051687332822932516,-0.16839473189637391
0.00037290000000000023,0.05069469488764243,-0.2942583795931954
0.00037356000000000021,0.051356453511169152,-0.31823240772592332
0.00037422000000000019,0.05069469488764243,-0.31690051727410506
0.00037488000000000018,0.050032936264115702,-0.30557944843365026
0.00037554000000000016,0.050032936264115702,-0.16306717008910104
0.00037620000000000015,0.050032936264115702,-0.2556335564904671
0.00037686000000000013,0.050363815575879066,-0.18237958164046519
0.00037752000000000011,0.050032936264115702,-0.25729841955523985
0.0003781800000000001,0.04937117764058898,-0.2985870235616046
0.00037884000000000008,0.04937117764058898,-0.26995137884751291
0.00037950000000000006,0.049702056952352344,-0.28127244768796777
0.00038016000000000005,0.048709419017062251,-0.25097193990910333
0.00038082000000000003,0.048378539705298894,-0.26828651578274015
0.00038148000000000001,0.048378539705298894,-0.1640660879279647
0.00038214,0.047716781081772165,-0.24497843287592139
0.00038279999999999998,0.04804766039353553,-0.15241204647455531
0.00038345999999999996,0.047055022458245888,-0.24531140548883368
0.00038411999999999995,0.046062384522955802,-0.32156213385543414
0.00038477999999999993,0.046724143146481781,-0.24897410423140903
0.00038543999999999991,0.046724143146482079,-0.27028435146045776
0.00038610000000000033,0.046724143146481781,-0.20368982886958317
0.00038676000000000032,0.046062384522955052,-0.26196003613662167
0.0003874200000000003,0.04540062589942833,-0.30158377707821576
0.00038808000000000028,0.0447388672759019,-0.34586913460114649
0.00038874000000000027,0.0447388672759019,-0.33521401098660558
0.00038940000000000025,0.044407987964138536,-0.32222807908137796
0.00039006000000000023,0.0447388672759019,-0.27294813236410392
0.00039072000000000022,0.044407987964138536,-0.2529697755868307
0.0003913800000000002,0.044407987964138536,-0.25796436478114898
0.00039204000000000018,0.044407987964138536,-0.19003795173841992
0.00039270000000000017,0.044407987964138536,-0.21367900725819328
0.00039336000000000015,0.044407987964138536,-0.17738499244614686
0.00039402000000000013,0.04341535002884845,-0.28060650246205865
0.00039468000000000012,0.042422712093558364,-0.36717938183024279
0.0003953400000000001,0.042091832781794999,-0.30691133888546845
0.00039600000000000008,0.041760953470031635,-0.39814583483501631
0.00039666000000000007,0.041099194846504913,-0.46374143958706349
0.00039732000000000005,0.041099194846504913,-0.41812419161228959
0.00039798000000000004,0.041430074158268271,-0.42178689035478967
0.00039864000000000002,0.041099194846504913,-0.36018695695819714
0.0003993,0.040437436222978185,-0.44176524713206289
0.00039995999999999999,0.040437436222978185,-0.4504225350688813
0.00040061999999999997,0.04010655691121482,-0.49304302952706425
0.00040127999999999995,0.039775677599451616,-0.45708198732798877
0.00040193999999999994,0.040106556911214668,-0.38948854689822865
0.00040259999999999992,0.039444798287688397,-0.39082043735001548
0.0004032599999999999,0.039113918975924887,-0.44975658984294542
0.00040392000000000032,0.038783039664161523,-0.3958150265443347
0.0004045800000000003,0.039113918975924582,-0.39648097177027414
0.00040524000000000029,0.038783039664161072,-0.46374143958705877
0.00040590000000000027,0.038121281040634801,-0.45341928858548791
0.00040656000000000025,0.038452160352398013,-0.48771546771979141
0.00040722000000000024,0.03878303966416137,-0.36984316273387918
0.00040788000000000022,0.03745952241710792,-0.40114258835160732
0.00040854000000000021,0.037128643105344562,-0.43876849361547193
0.00040920000000000019,0.037128643105344562,-0.43743660316365368
0.00040986000000000017,0.036466884481817834,-0.53799433227592908
0.00041052000000000016,0.036466884481817834,-0.4504225350688813
0.00041118000000000014,0.035805125858291105,-0.5329997430816108
0.00041184000000000012,0.035474246546527748,-0.50303220791570091
0.00041250000000000011,0.035143367234764383,-0.49237708430115512
0.00041316000000000009,0.035474246546527748,-0.5083597697229737
0.00041382000000000007,0.035143367234764383,-0.51368733153024659
0.00041448000000000006,0.034812487923001019,-0.53466460614638356
0.00041514000000000004,0.034481608611237655,-0.50636193404524643
0.00041580000000000002,0.034150729299474297,-0.54798351066456574
0.00041646000000000001,0.034481608611237655,-0.56330025086047519
0.00041711999999999999,0.034150729299474297,-0.51568516720797397
0.00041777999999999997,0.033158091364184204,-0.54631864759979287
0.00041843999999999996,0.032827212052421,-0.55797268905319697
0.00041909999999999994,0.032165453428894417,-0.58760725160614424
0.00041975999999999992,0.03249633274065733,-0.56396619608639509
0.00042041999999999991,0.031834574117131052,-0.52800515388730873
0.00042108000000000033,0.031503694805367549,-0.53299974308159626
0.00042174000000000031,0.031834574117130601,-0.50103437223799718
0.00042240000000000029,0.031503694805367244,-0.55297809985887936
0.00042306000000000028,0.031172815493604181,-0.54265594885726531
0.00042372000000000026,0.031503694805367397,-0.48205493329956395
0.00042438000000000024,0.030511056870077304,-0.52900407172615616
0.00042504000000000023,0.030511056870077304,-0.43710363055069917
0.00042570000000000021,0.029849298246550578,-0.42178689035478967
0.00042636000000000019,0.029849298246550578,-0.38882260167228877
0.00042702000000000018,0.029518418934787218,-0.43543876748592636
0.00042768000000000016,0.029187539623023853,-0.41512743809569858
0.00042834000000000014,0.029187539623023853,-0.43443984964706273
0.00042900000000000013,0.028525780999497128,-0.42178689035478967
0.00042966000000000011,0.028525780999497128,-0.40447231448115284
0.00043032000000000009,0.028856660311260492,-0.31290484591865042
0.00043098000000000008,0.028525780999497128,-0.33021942179228725
0.00043164000000000006,0.027864022375970403,-0.371508025798652
